ctr,eef,rpy
6.670812050894407e-15,-5.488241359079738,2.7616396189176045
-1.7764160512948972e-14,-8.70528227955646,-0.45799609025042765
-9.568642174902683e-15,14.441604508497992,1.745571624069057
